ROWNUM;Name;Longitude_WGS84;Latitude_WGS84;NameOfStation;Line;ModeOnEvenDays;ModeOnOddDays;FullFeaturedBPAAmount;LittleFunctionalBPAAmount;BPAAmount;RepairOfEscalators;GLOBALID;
500;"Улица академика Янгеля, вход 3 в северный вестибюль";"37.60267186";"55.59568282";"Улица академика Янгеля";"Серпуховско-Тимирязевская линия";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:47:00, по 2 пути в 05:43:00; последний поезд по 1 пути в 01:07:35, по 2 пути в 01:56:10";"открытие в 05:40:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:35, по 2 пути в 05:48:30; последний поезд по 1 пути в 01:07:35, по 2 пути в 01:56:10";"";"6";"6";"";"85312310";
501;"Улица академика Янгеля, вход 1 в южный вестибюль";"37.60039118";"55.59443424";"Улица академика Янгеля";"Серпуховско-Тимирязевская линия";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:47:00, по 2 пути в 05:43:00; последний поезд по 1 пути в 01:07:35, по 2 пути в 01:56:10";"открытие в 05:40:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:35, по 2 пути в 05:48:30; последний поезд по 1 пути в 01:07:35, по 2 пути в 01:56:10";"";"5";"5";"01.09.2014-08.10.2014";"85312307";
502;"Улица академика Янгеля, вход 2 в южный вестибюль";"37.60103346";"55.59431083";"Улица академика Янгеля";"Серпуховско-Тимирязевская линия";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:47:00, по 2 пути в 05:43:00; последний поезд по 1 пути в 01:07:35, по 2 пути в 01:56:10";"открытие в 05:40:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:35, по 2 пути в 05:48:30; последний поезд по 1 пути в 01:07:35, по 2 пути в 01:56:10";"";"5";"5";"01.09.2014-08.10.2014";"85312298";
503;"Улица академика Янгеля, вход 3 в южный вестибюль";"37.60182793";"55.59420603";"Улица академика Янгеля";"Серпуховско-Тимирязевская линия";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:47:00, по 2 пути в 05:43:00; последний поезд по 1 пути в 01:07:35, по 2 пути в 01:56:10";"открытие в 05:40:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:57:35, по 2 пути в 05:48:30; последний поезд по 1 пути в 01:07:35, по 2 пути в 01:56:10";"";"5";"5";"01.09.2014-08.10.2014";"85312309";
504;"Улица Горчакова, вход в вестибюль";"37.53206874";"55.54233789";"Улица Горчакова";"Бутовская линия Лёгкого метро";"открытие в 05:40:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:00, по 2 пути в 05:49:00; последний поезд по 1 пути в 01:20:00, по 2 пути в 01:14:00";"открытие в 05:40:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:43:00, по 2 пути в 05:49:00; последний поезд по 1 пути в 01:20:00, по 2 пути в 01:14:00";"";"2";"2";"";"85312295";
505;"Улица Милашенкова, вход в вестибюль";"37.59027536";"55.82164059";"Улица Милашенкова";"Московская монорельсовая транспортная система";"открытие в 07:00:00; закрытие в 23:00:00; первый поезд по 1 пути в 07:14:00, по 2 пути в 07:02:45; последний поезд по 1 пути в 23:19:00, по 2 пути в 23:07:45";"открытие в 07:00:00; закрытие в 23:00:00; первый поезд по 1 пути в 07:14:00, по 2 пути в 07:02:45; последний поезд по 1 пути в 23:19:00, по 2 пути в 23:07:45";"";"";"";"";"85312311";
506;"Улица Подбельского, вход 1 в северный вестибюль";"37.73285329";"55.81551526";"Улица Подбельского";"Сокольническая линия";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00, по 2 пути в 05:52:20; последний поезд по 1 пути в 01:03:00, по 2 пути в 01:43:30";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00, по 2 пути в 05:52:20; последний поезд по 1 пути в 01:03:00, по 2 пути в 01:43:30";"";"5";"5";"";"85312300";
507;"Улица Подбельского, вход 2 в северный вестибюль";"37.73222738";"55.81497611";"Улица Подбельского";"Сокольническая линия";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00, по 2 пути в 05:52:20; последний поезд по 1 пути в 01:03:00, по 2 пути в 01:43:30";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00, по 2 пути в 05:52:20; последний поезд по 1 пути в 01:03:00, по 2 пути в 01:43:30";"";"5";"5";"";"85312299";
508;"Улица Подбельского, вход 1 в южный вестибюль";"37.73566288";"55.81415332";"Улица Подбельского";"Сокольническая линия";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00, по 2 пути в 05:52:20; последний поезд по 1 пути в 01:03:00, по 2 пути в 01:43:30";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00, по 2 пути в 05:52:20; последний поезд по 1 пути в 01:03:00, по 2 пути в 01:43:30";"";"5";"5";"";"85312312";
509;"Улица Подбельского, вход 2 в южный вестибюль";"37.73515826";"55.81341854";"Улица Подбельского";"Сокольническая линия";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00, по 2 пути в 05:52:20; последний поезд по 1 пути в 01:03:00, по 2 пути в 01:43:30";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00, по 2 пути в 05:52:20; последний поезд по 1 пути в 01:03:00, по 2 пути в 01:43:30";"";"5";"5";"";"85312302";
510;"Улица Подбельского, вход 3 в южный вестибюль";"37.73519647";"55.81323101";"Улица Подбельского";"Сокольническая линия";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00, по 2 пути в 05:52:20; последний поезд по 1 пути в 01:03:00, по 2 пути в 01:43:30";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:40:00, по 2 пути в 05:52:20; последний поезд по 1 пути в 01:03:00, по 2 пути в 01:43:30";"";"5";"5";"";"85312301";
511;"Улица Сергея Эйзенштейна, вход в вестибюль";"37.64480822";"55.82927806";"Улица Сергея Эйзенштейна";"Московская монорельсовая транспортная система";"открытие в 07:00:00; закрытие в 23:00:00; первый поезд по 1 пути в 07:00:00, по 2 пути в 07:16:45; последний поезд по 1 пути в 23:05:00, по 2 пути в 23:21:40";"открытие в 07:00:00; закрытие в 23:00:00; первый поезд по 1 пути в 07:00:00, по 2 пути в 07:16:45; последний поезд по 1 пути в 23:05:00, по 2 пути в 23:21:40";"";"";"";"";"85312313";
512;"Улица Скобелевская, вход в северный вестибюль";"37.55628705";"55.54845635";"Улица Скобелевская";"Бутовская линия Лёгкого метро";"открытие в 05:40:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:03:10, по 2 пути в 05:45:50; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:09:50";"открытие в 05:40:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:03:10, по 2 пути в 05:45:30; последний поезд по 1 пути в 01:09:35";"";"2";"2";"";"85312379";
513;"Улица Скобелевская, вход в южный вестибюль";"37.55272636";"55.54816066";"Улица Скобелевская";"Бутовская линия Лёгкого метро";"открытие в 05:40:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:03:10, по 2 пути в 05:45:50; последний поезд по 1 пути в 01:09:35, по 2 пути в 01:09:50";"открытие в 05:40:00; закрытие в 01:00:00; первый поезд по 1 пути в 06:03:10, по 2 пути в 05:45:30; последний поезд по 1 пути в 01:09:35";"";"2";"2";"";"85312314";
514;"Университет, вход в северный вестибюль";"37.53451249";"55.69334808";"Университет";"Сокольническая линия";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:55:00, по 2 пути в 05:40:00; последний поезд по 1 пути в 01:38:00, по 2 пути в 01:08:00";"открытие в 05:40:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:55:00, по 2 пути в 05:50:00; последний поезд по 1 пути в 01:38:00, по 2 пути в 01:08:00";"";"6";"6";"25.11.2014-30.01.2015";"85312317";
515;"Университет, вход в южный вестибюль";"37.53479397";"55.69187482";"Университет";"Сокольническая линия";"открытие в 05:35:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:55:00, по 2 пути в 05:40:00; последний поезд по 1 пути в 01:38:00, по 2 пути в 01:08:00";"открытие в 05:40:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:55:00, по 2 пути в 05:50:00; последний поезд по 1 пути в 01:38:00, по 2 пути в 01:08:00";"";"6";"6";"14.04.2014-04.06.2014";"85312316";
516;"Филёвский парк, вход в восточный вестибюль";"37.48390217";"55.73972299";"Филёвский парк";"Филёвская линия";"открытие в 05:45:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:44:40, по 2 пути в 05:56:35; последний поезд по 1 пути в 01:23:10, по 2 пути в 01:08:05";"открытие в 05:45:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:44:40, по 2 пути в 05:56:35; последний поезд по 1 пути в 01:23:10, по 2 пути в 01:08:05";"";"";"";"";"85312318";
517;"Филёвский парк, вход в западный вестибюль";"37.48273804";"55.73943753";"Филёвский парк";"Филёвская линия";"открытие в 05:45:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:44:40, по 2 пути в 05:56:35; последний поезд по 1 пути в 01:23:10, по 2 пути в 01:08:05";"открытие в 05:45:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:44:40, по 2 пути в 05:56:35; последний поезд по 1 пути в 01:23:10, по 2 пути в 01:08:05";"";"";"";"";"85312319";
518;"Фили, вход в восточный вестибюль";"37.51568838";"55.7454202";"Фили";"Филёвская линия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:45, по 2 пути в 05:41:35; последний поезд по 1 пути в 01:15:45, по 2 пути в 01:15:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:47:45, по 2 пути в 05:41:10; последний поезд по 1 пути в 01:15:45, по 2 пути в 01:15:00";"";"5";"5";"";"85312321";
519;"Фили, вход в западный вестибюль";"37.51403514";"55.74682127";"Фили";"Филёвская линия";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:50:45, по 2 пути в 05:41:35; последний поезд по 1 пути в 01:15:45, по 2 пути в 01:15:00";"открытие в 05:30:00; закрытие в 01:00:00; первый поезд по 1 пути в 05:47:45, по 2 пути в 05:41:10; последний поезд по 1 пути в 01:15:45, по 2 пути в 01:15:00";"";"4";"4";"";"85312320";
